componente,presenze,assenze,congedi_missioni,periodo,componente_raw,periodo_sort,file,url_download,data_download
Cambiano,7,9,0,"2023-04,2023-06",Cambiano,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Cambiano,7,9,0,"2023-04,2023-06",Cambiano,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Campo,7,9,0,"2023-04,2023-06",Campo,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Campo,7,9,0,"2023-04,2023-06",Campo,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Caronia,16,0,0,"2023-04,2023-06",Caronia **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Caronia,16,0,0,"2023-04,2023-06",Caronia **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Carta,16,0,0,"2023-04,2023-06",Carta **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Carta,16,0,0,"2023-04,2023-06",Carta **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Castiglione,16,0,0,"2023-04,2023-06",Castiglione **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Castiglione,16,0,0,"2023-04,2023-06",Castiglione **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Catania G.,10,6,0,"2023-04,2023-06",Catania G.,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Catania G.,10,6,0,"2023-04,2023-06",Catania G.,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Catania N.,11,5,0,"2023-04,2023-06",Catania N.,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Catania N.,11,5,0,"2023-04,2023-06",Catania N.,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Catanzaro,16,0,0,"2023-04,2023-06",Catanzaro **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Catanzaro,16,0,0,"2023-04,2023-06",Catanzaro **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Chinnici,14,1,1,"2023-04,2023-06",Chinnici,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Chinnici,14,1,1,"2023-04,2023-06",Chinnici,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Ciminnisi,12,0,4,"2023-04,2023-06",Ciminnisi,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Ciminnisi,12,0,4,"2023-04,2023-06",Ciminnisi,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Cracolici,14,0,2,"2023-04,2023-06",Cracolici **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Cracolici,14,0,2,"2023-04,2023-06",Cracolici **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
D'Agostino,7,7,2,"2023-04,2023-06",D'Agostino,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
D'Agostino,7,7,2,"2023-04,2023-06",D'Agostino,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Daidone,16,0,0,"2023-04,2023-06",Daidone **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Daidone,16,0,0,"2023-04,2023-06",Daidone **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
De Leo,8,7,1,"2023-04,2023-06",De Leo,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
De Leo,8,7,1,"2023-04,2023-06",De Leo,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
De Luca A.,16,0,0,"2023-04,2023-06",De Luca A. **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
De Luca A.,16,0,0,"2023-04,2023-06",De Luca A. **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
De Luca C.,0,14,2,"2023-04,2023-06",De Luca C.,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
De Luca C.,0,14,2,"2023-04,2023-06",De Luca C.,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Di Mauro,16,0,0,"2023-04,2023-06",Di Mauro **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Di Mauro,16,0,0,"2023-04,2023-06",Di Mauro **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Di Paola,16,0,0,"2023-04,2023-06",Di Paola **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Di Paola,16,0,0,"2023-04,2023-06",Di Paola **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Dipasquale,12,0,4,"2023-04,2023-06",Dipasquale **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Dipasquale,12,0,4,"2023-04,2023-06",Dipasquale **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Falcone,16,0,0,"2023-04,2023-06",Falcone **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Falcone,16,0,0,"2023-04,2023-06",Falcone **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Ferrara,15,0,1,"2023-04,2023-06",Ferrara **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Ferrara,15,0,1,"2023-04,2023-06",Ferrara **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Figuccia,16,0,0,"2023-04,2023-06",Figuccia **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Figuccia,16,0,0,"2023-04,2023-06",Figuccia **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Gallo,16,0,0,"2023-04,2023-06",Gallo **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Gallo,16,0,0,"2023-04,2023-06",Gallo **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Galluzzo,16,0,0,"2023-04,2023-06",Galluzzo **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Galluzzo,16,0,0,"2023-04,2023-06",Galluzzo **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Galvagno,16,0,0,"2023-04,2023-06",Galvagno **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Galvagno,16,0,0,"2023-04,2023-06",Galvagno **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Gennuso,13,3,0,"2023-04,2023-06",Gennuso,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Gennuso,13,3,0,"2023-04,2023-06",Gennuso,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Geraci,15,0,1,"2023-04,2023-06",Geraci **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Geraci,15,0,1,"2023-04,2023-06",Geraci **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Giambona,14,2,0,"2023-04,2023-06",Giambona,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Giambona,14,2,0,"2023-04,2023-06",Giambona,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Gilistro,11,2,3,"2023-04,2023-06",Gilistro,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Gilistro,11,2,3,"2023-04,2023-06",Gilistro,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Grasso,9,7,0,"2023-04,2023-06",Grasso,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Grasso,9,7,0,"2023-04,2023-06",Grasso,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Intravaia,10,6,0,"2023-04,2023-06",Intravaia,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Intravaia,10,6,0,"2023-04,2023-06",Intravaia,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
La Rocca,8,5,3,"2023-04,2023-06",La Rocca,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
La Rocca,8,5,3,"2023-04,2023-06",La Rocca,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
La Vardera,16,0,0,"2023-04,2023-06",La Vardera,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
La Vardera,16,0,0,"2023-04,2023-06",La Vardera,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Laccoto,16,0,0,"2023-04,2023-06",Laccoto **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Laccoto,16,0,0,"2023-04,2023-06",Laccoto **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Lantieri,16,0,0,"2023-04,2023-06",Lantieri **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Lantieri,16,0,0,"2023-04,2023-06",Lantieri **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Leanza,13,3,0,"2023-04,2023-06",Leanza,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Leanza,13,3,0,"2023-04,2023-06",Leanza,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Lombardo G.,5,9,2,"2023-04,2023-06",Lombardo G.,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Lombardo G.,5,9,2,"2023-04,2023-06",Lombardo G.,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Lombardo G.G.,16,0,0,"2023-04,2023-06",Lombardo G.G. **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Lombardo G.G.,16,0,0,"2023-04,2023-06",Lombardo G.G. **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Mancuso,16,0,0,"2023-04,2023-06",Mancuso **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Mancuso,16,0,0,"2023-04,2023-06",Mancuso **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Marano,10,3,3,"2023-04,2023-06",Marano,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Marano,10,3,3,"2023-04,2023-06",Marano,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Marchetta,16,0,0,"2023-04,2023-06",Marchetta **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Marchetta,16,0,0,"2023-04,2023-06",Marchetta **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Messina,16,0,0,"2023-04,2023-06",Messina **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Messina,16,0,0,"2023-04,2023-06",Messina **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Micciché,16,0,0,"2023-04,2023-06",Micciché **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Micciché,16,0,0,"2023-04,2023-06",Micciché **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Pace,16,0,0,"2023-04,2023-06",Pace **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Pace,16,0,0,"2023-04,2023-06",Pace **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Pellegrino,16,0,0,"2023-04,2023-06",Pellegrino **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Pellegrino,16,0,0,"2023-04,2023-06",Pellegrino **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Safina,14,2,0,"2023-04,2023-06",Safina,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Safina,14,2,0,"2023-04,2023-06",Safina,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Sammartino,16,0,0,"2023-04,2023-06",Sammartino **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Sammartino,16,0,0,"2023-04,2023-06",Sammartino **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Savarino,11,5,0,"2023-04,2023-06",Savarino,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Savarino,11,5,0,"2023-04,2023-06",Savarino,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Saverino,16,0,0,"2023-04,2023-06",Saverino,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Saverino,16,0,0,"2023-04,2023-06",Saverino,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Schifani,16,0,0,"2023-04,2023-06",Schifani **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Schifani,16,0,0,"2023-04,2023-06",Schifani **,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
Schillaci,14,1,1,"2023-04,2023-06",Schillaci,2023-06_2023-04,Presenze II trimeste 2023.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-03/Presenze%20II%20trimeste%202023.pdf,20250419
